ID,PARENT_ID,TYPE,TITLE,HOURS_OR_MARKS,DETAILS,STATUS_TAG
LAB293,CRS204193,LAB,perform additional (min.3) tutorials using Virtual Lab.,,"Group A
1.  Generate and plot the following signals in time domain and also sketch its amplitude and
phase spectrum. Verify the result:
  Impulse
  Unit Step

Exponential
  Unit ramp
  Sinc
  Rectangular
2 (a)  Write the codes to plot the following signals also simulate the signals:

|     | (a) sin(200t)                              (b) sin(200t |     |     |    | )   |
| --- | --------------------------------------------------------- | --- | --- | --- | --- |
6

|     | (c) sin(200t |  )                      (d) cos(200t)  |     |     |     |
| --- | ------------- | ---------------------------------------- | --- | --- | --- |
6
|     |                |                                     |     |    |     |
| --- | -------------- | ------------------------------------ | --- | --- | --- |
|     |  (e) cos(200t |  )                    (f) cos(200t |     |    | )   |
|     |                | 4                                    |     |     | 6   |
2 (b)  at
Develop codes to simulate, and plot the results for an exponential signal:  x(t)  k e u(t)
for the cases:
|     | (a) k 1, and a       |  0.35                   (b) k |     | 1.2 and a |  0.45  |
| --- | --------------------- | ------------------------------ | --- | ---------- | -------- |
| 3.  | Sampling & Aliasing   |                                |     |            |          |
Consider various human voice / speech (probably your voice both male and female) or music
signals. Try different sampling rates and observe the effect of aliasing.
4. Real time speech signal and Spectral analysis
The speech signal has frequency components in the audio frequency range 300 Hz to 3400
Hz of the electromagnetic spectrum. Record the male and female voice speech Signal. Write
a program to record the speech signals and sketch it in time domain, its amplitude spectrum
and phase spectrum.
5. The music signal has frequency components in the audio frequency range 20 Hz to 20000 Hz
of the electromagnetic spectrum. Record or use the recorded music samples of different
instruments (at least four) and Write a program to record the music signal and sketch it in
time domain, its amplitude spectrum and phase spectrum. Also comment on the result.
6. Find the convolution integral of Unit step and exponential signals and write a program to
sketch the out response of the system. Also verify the commutative property of convolution
integral.
7. Take any one periodic signal and find its Fourier series coefficients using exponential or
trigonometric FS method. Write a program to find its Fourier series coefficients. Also using
FS coefficients, reconstruct the signal. Observe the effect of Gibb‟s phenomenon.
CONTROL SYSTEMS
Group B
1. Numerical on Black diagram reduction technique, Signal Flow Graphs (at least 4 numericals)
2. Computation of transfer function of Electric Circuits, Mechanical Circuits for concept
understanding with their analogy Force-Voltage and Force Current.
3. Standard input signals and time response analysis of First Order and Second order Systems
for step input. Underdamped, Critically damped and Overdamped case.
4. Stability analysis for any given system with Characteristic Equation given (Software
Simulation).
5. Computation and Software / Simulation of root locus for given G(s)H(s). Comment on time
domain specifications and stability of the system.
6. Computation and analysis of frequency response analysis u Bode Plot for given G(s) H(s).
Comment on Gain Margin, Phase Margin and Stability of the system.
7. Software implementation/Simulation frequency response analysis using Nyquist Plot for
given G(s) H(s). Comment on Gain Margin, Phase Margin and Stability of the system
8. Compute correlation time domain and frequency domain with examples (at least 4
numericals).
9. Computation of State Model from Transfer function and Compute Transfer Function from
state model solve at least 4/5 numericals.
10. Derivation of Properties and solve numerical on state transition matrix.
11. Observe the effect of P, PI, PD and PID controller on the step response of a feedback control
system. Comment on effect of Controller mode Time domain specifications/ analysis.",PENDING
LAB294,LAB293,LAB,Virtual LAB Link:,,,PENDING
LAB295,LAB294,LAB,1. Signals and Systems Labotratory:,,"http://ssl-iitg.vlabs.ac.in/
Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)",PENDING
LAB296,LAB295,LAB,204196: Principles of Communication Systems Lab,,Teaching Scheme: Credit Examination Scheme:,PENDING
LAB297,LAB296,LAB,Practical: 02 hrs. / week 01 Practical: 50 Marks,,"Prerequisite Courses, if any: --
Companion Course, if any: 204193 - Principles of Communication Systems",PENDING
LAB298,LAB297,LAB,List of Laboratory Experiments,,,PENDING
LAB299,LAB298,LAB,Group A: Hardware Practicals,,"1. AM Generation (DSB-FC): Calculation of modulation index by graphical method, Power of
AM Wave for different modulating signal and Observe Spectrum.
2. Frequency modulator & demodulator using Varicap/Varactor Diode and NE 566 VCO, IC",PENDING
CRS565,,COURSE,"565: (PLL based detection), calculation of modulation index & BW of FM.",,"3. Verification of Sampling Theorem, PAM Techniques, (Flat top & Natural sampling),
reconstruction of original signal, Observe Aliasing Effect in frequency domain.
4. Generation and Detection of PWM using IC 555
5. Study of PCM
6. Study of Companded PCM
7. Study of DM: Generation and detection
8. Study of ADM: Generation and detection
9. Study of line codes (NRZ, RZ, POLAR RZ, BIPOLAR (AMI), MANCHESTER) & their
spectral analysis.",PENDING
LAB300,CRS565,LAB,Group B: Simulation Practicals [Any 3 to be performed],,"10.
Simulation of T1/E1 system using suitable software.
11.
Simulation program to study effect of ISI and noise in baseband communication system.
12.
Simulation program to calculate Signal to noise ratio for PCM system & DM system.
13.
Verify Sampling Theorem using simulation.
14. Demonstrate Scrambling and descrambling operation either using hardware or any simulation
tool.
Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)",PENDING
LAB301,LAB300,LAB,204197: Object Oriented Programming Lab,,Teaching Scheme: Credit Examination Scheme:,PENDING
LAB302,LAB301,LAB,Practical: 02 hrs. / week 01 Oral: 50 Marks,,"Prerequisite Courses, if any: --
Companion Course, if any: 204194 - Object Oriented Programming",PENDING
LAB303,LAB302,LAB,List of Laboratory Experiments,,"Group A: [Any Four to be performed]
1. Write a program in C++ to sort the numbers in an array using separate functions for read,
display, sort and swap. The objective of this assignment is to learn the concepts of input,
output, functions, call by reference in C++.
2. Write a C++ program that illustrates the concept of Function over loading.
3. Write a program in C++ to perform following operations on complex numbers Add, Subtract,
Multiply, Divide, Complex conjugate. Design the class for complex number representation
and the operations to be performed. The objective of this assignment is to learn the concepts
classes and objects.
4. Write a program in C++ to implement Stack. Design the class for stack and the operations to
be performed on stack. Use Constructors and destructors. The objective of this assignment is
to learn the concepts classes and objects, constructors and destructors.
5. Write a program in C++ to overload unary operators for complex class.
Group B : [Any Seven to be performed]
6. Write a program in C++ to perform following operations on complex numbers Add, Subtract,
Multiply, Divide. Use operator overloading for these operations. The objective of this
assignment is to learn the concepts operator overloading.
7. Write a program in C++ to implement string class. Write constructors, destructor, Accepts
function and Display function.
8. Write a program in C++ to implement string class. Write constructors, destructor, Accepts
function and Display function. To overload = operator so as call copy constructor.
9. Write a program in C++ to implement containment concept using Employee, B Date, & String
Classes.
10. Write a program in C++ to Read and Display the information of Employee Using Multiple
Inheritance. Use Basic Info and Department Info as a base classes of Employee class.
11. Write a C++ program that illustrates run time polymorphism by using virtual functions.
12. Write a C++ program which use try and catch for exception handling.
13. Write a C++ program which to implement class and function template.
14. Write a C++ program which to demonstrate use of namespace in the program.
15. Write a C++ program which copies the contents of one file to another.",PENDING
LAB304,LAB303,LAB,Virtual LAB Links:,,1. Object Oriented Programming with C++:,PENDING
LAB305,LAB304,LAB,http://vlabs.iitb.ac.in/vlabs-dev/labs/oops/index.php,,,PENDING
LAB306,LAB305,LAB,2. Problem Solving Lab:,,http://ps-iiith.vlabs.ac.in/,PENDING
LAB307,LAB306,LAB,Note: Additional (min.2) practicals are to be performed using Virtual Lab.,,"Savitribai Phule Pune University
Second Year of Electronics / E & Tc Engineering (2019 Course)",PENDING
LAB308,LAB307,LAB,204198: Data Analytics Lab,,Teaching Scheme: Credit Examination Scheme:,PENDING
LAB309,LAB308,LAB,Practical: 02 hrs. / week 01 Oral: 25 Marks,,"Prerequisite Courses, if any: 110005 - Programming and Problem Solving
Companion Course, if any: --
Course Objectives:
 To introduce to students fundamentals of data science.
 To introduce to students various Python packages related to data science.
 To make student write Python programs related to data sequences using NumPy and Pandas.
 To make student write Python programs related to data frames using NumPy and Pandas.
Guidelines for Instructor's Manual
This course introduces student to the basics of the Python programming environment for preliminary data
science applications. The course also introduces data manipulation and cleaning techniques using the
popular Python Pandas and Scikit-learn library and introduces the abstraction of the Series and Data Frame
as the central data structures for data analysis.",PENDING
LAB310,LAB309,LAB,Design minimum ten lab assignments based on the syllabus. The focus shall be on to make student take,,"tabular data, clean it, manipulate it, and run basic inferential statistical analyses. It is preferred to use some
real life data (of small size) for validation of the assignments.",PENDING
LAB311,LAB310,LAB,Guidelines for Laboratory Conduction,,,PENDING
LAB312,LAB311,LAB,During each lab experiment the following activities will be carried out:,," The instructor will explain the aims & objectives of the assignments.
 The instructor will explain the topics required to carry out the experiment.",PENDING
